# koodo word-structure pack v1 (glosses) | OpenRussian (github.com/Badestrand/russian-dictionary), CC BY-SA 4.0
аккордеонист	accordion player, accordionist	Akkordeonspieler, Schifferklavierspieler
аккредитив	letter of credit	Akkreditiv
аккредитировать	accredit	akkreditieren
аккредитовать		akkreditieren
аккумулировать	accumulate	akkumulieren, ansammeln
аккумулятор	accumulator	Akkumulator
аккумуляторный		Batterie-, Pumpen-
аккумуляция	accumulation	Speicherung, Anhäufung, Ansammlung
аккуратист	pedant, stickler for detail	Pedant, sorgfältiger Mensch, Genauigkeitsfanatiker
аккуратистка	pedant, stickler for detail	Pedantin, Kleinlichkeitskrämerin, Genauigkeitsfanatikerin
аккуратненький		fein säuberlich, umsichti, vorsichtig
аккуратно	neatly	ordentlich, akkurat, sorgfältig, regelmäßig
аккуратность	exactness, punctuality, carefulness, painstakingness, con…	Sorgfalt, Ordentlichkeit, Pünktlichkeit, Genauigkeit
аккуратный	exact, punctual, careful, thorough, painstaking, conscien…	ordentlich, akkurat. genau, sorgfältig
аконит		Aconitum, Eisenhut – Aconitum napellus
акр	acre	Acre
акробат	acrobat	Akrobat
акробатизм		Akrobatenkunst
акробатика	acrobatics	Akrobatik
акробатический	acrobatic	akrobatisch
акробатка		Akrobatin, Artistin
акробатский		Akrobaten-, auf einen Akrobaten bezogen, einem Akrobaten …
акселератор	accelerator	Akzelerator, Zuwachsfaktor, Beschleunigungsfaktor
акселерация	acceleration	Akzeleration
аксессуар	accesory, property	Accessoire
аксиома	axiom	Axiom, Grundsatz
аксиоматика	axioms, axiomatic basis	Axiomatik
аксиоматический		axiomatisch
акт	act, deed, document, statement, speech-day, commencement	Akt, Aktion, Handlung, Tat, Urkunde, Akte, Aufzug
актив	the most active members, assets	Aktiv, Aktivisten, aktive Mitglieder
активатор		Aktivator, Aktivierungsmittel, Stimulierungsmittel, Stimu…
активационный		Aktivierungs-, Aktivations-
активация		Freischaltung
активизация	activization, stirring up	Aktivierung
активизировать	make more active, stir up, stir to activity	aktivieren
активизироваться	liven up	aktivieren
активированный	activated	aktiviert
активировать	activate	aktivieren
активироваться		sich aktivieren
активист	active worker	aktives Mitglied
активистка	female activist	Aktivistin
активно	actively	aktiv, tätig
активность	activity	Aktivität
активный	active	aktiv, tätig
актиний	actinium	Aktinium/Actinium
актиния	actinia, sea anemone	Seeanemone, Aktinie
актировать	certify presence	eine Urkunde ausstellen, eine Akte anlegen
актовый		Fest-, Akten-, Akt-
актриса	actress	Schauspielerin
актуально		aktuell
актуальность	actuality, urgency, topicality	Relevanz, Aktualität, Dringlichkeit
актуальный	relevant, pertinent, topical	aktuell, zeitgemäß
актёр	actor, player	Schauspieler
актёрский	Adjective of актёр	schauspielerisch, darstellerisch
акула	shark, dog-fish	Haifisch, Hai
акулий		Hai-
акупунктура	acupuncture	Akupunktur
акустика	acoustics	Akustik
акустический	acoustic	akustisch
акушер	accoucheur, obstetrician	Geburtshelfer
акушерка	midwife	Hebamme
акушерский	obstetric	Geburtshelfer-
акушерство	obstetrics, midwifery	Geburtshilfe
акцент	accent	Akzent, Betonung, Aussprache
акцентировать	to accent, accentuate	akzentuieren, betonen, einen besonderen Akzent legen
акцентный	accent, accentual	Akzent-, Betonungs-
акцентология	accentology	Akzentologie
акцентуация	accentuation	Akzentuierung, Betonungsverhalten, Akzentverteilung
акцепт	acceptance	Akzept, Annahmeerklärung (für einen Wechsel), Verpflichtu…
акцептовать	accept	annehmen, akzeptieren
акциз	excise, excise-duty	Steueramt
акцизный	Adjective of акциз	Steuer-, Steuern-
акционер	shareholder, stockholder	Aktionär, Aktieninhaber
акционерка		Aktionärin
акционерный	joint-stock	Aktien-
акция	share, stock, action, sale	Aktie
акын	akyn	Akyn, Volksdichter, Barde, Sänger
алан		Alane
аланка		Alanka
албанец	Albanian	Albaner
албанка	Albanian	Albanerin
албанский		albanisch
алгебра	algebra	Algebra
алгебраический	algebraic	algebraisch
алгоритм	algorithm	Algorithmus
алгоритмический	algorithmic	algorithmisch
алданский		Aldaner-, Aldan-, └ aus / von┘ Aldan, └ auf die Stadt / a…
алебарда	halberd	Hellebarde
алебардист		Hellebardenkämpfer, Hellebardist, Hellebardier
алебастр	alabaster	Alabaster
алебастровый	Adjective of алебастр	Alabaster-
александрийский	Alexandrine, Alexandrian	alexandrisch
александровский		Alexander-
алеут	Aleutian	Bewohner der Aleuten
алеутка	Aleutian	Bewohnerin der Aleuten
алеутский		Eigenname / Aleuten-
алжирец	Algerian	Algerier
алжирка	Algerian	Algerierin
алжирский	Algerian	algerisch
ализарин	alizarin	Alizarin
алименты	alimony, maintenance	Alimente, Unterhaltszahlungen
алкалоид	alkaloid	Alkaloid
алкаш		Saufloch, Schnapsbruder, Alkoholiker
алкашка		Schnapsdrossel, Saufloch, Alkoholikerin
алкоголизация		Verbreitung des Alkoholismus unter der Bevölkerung
алкоголизм	dipsomania, alcoholism	Alkoholismus, Trunksucht
алкоголик	dipsomaniac, alcoholic, drunkard	Alkoholiker
алкоголь	alcohol, spirit	Alkohol
алкогольный	alcoholic	alkoholisch
аллегорический	allegoric	allegorisch, sinnbildlich
аллегоричный	allegorical	allegorisch, gleichnishaft
аллегория	allegory	Allegorie, Sinnbild
аллейка		kleine Allee
аллерген	allergen	Allergen
аллергенный		allergen, Allergien auslösend
аллергический	allergic	allergisch
аллергия	allergy	Allergie
аллерголог	allergist, allergologist	Allergologe
аллергология	allergology	Allergologie
аллея	avenue, path, lane	Allee
аллигатор	alligator	Alligator
аллилуйщик	toady	Lobhudler
аллитерация	alliteration	Alliteration, Anlautreim
аллопат	allopath, allopathist	Allopath, Schulmediziner
аллопатический	allopathic	allopathisch
аллопатия	allopathy	Allopathie, schulmedizinisches Behandlungsverfahren
алмаз	diamond	Diamant
алмазный	Adjective of алмаз	Diamant-
алтаец		Altai-Bewohner
алтайка		Einwohnerin vom Altai, Altaibewohnerin
алтайский	Altai, Altaic, Altaian	Altai-, altaiisch
алтарь	altar	Altar
алтын	three-copeck piece	Altyn (ehemalige kleine Geldmünze)
алфавит	alphabet	Alphabet, Abc
алфавитный	alphabetical	alphabetisch, Alphabet-, ABC-
алхимик	alchemist	Alchemist
алхимия	alchemy	Alchemie/Alchimie
алчность	greed, cupidity	Gier, Habgier, Habsucht, Begierde
алчный	grasping, avid, greedy	gierig, begierig, habgierig, raffsüchtig
алый	vermilion, crimson, scarlet	rot, purpurrot, scharlachrot
алыча	cherry-plum	Kirschpflaume, Myrobalane (die), Türkenkirsche, türkische…
альбатрос	albatross	Albatros
альбинизм	albinism	Albinismus
альбинос	albino	Albino
альбом	album	Album
альбомный		Album-, Alben-, Bildband-
альбумин	albumen	Albumin
альбуминный	albuminous	albuminös, Albumin-
альвеолярный	alveolar	aveolar
альдегид	aldehyde	Aldehyd
альков	alcove	Alkoven
альпиец		Alpenbewohner
альпийский	Alpine, alpine	Alpen-, alpin
альпинист	Alpinist, mountain-climber, mountaineer	Alpinist, Bergsteiger
альпинистка	Alpinist, mountain-climber, mountaineer	Alpinistin, Bergsteigerin
альпинистский	alpinist	Bergsteiger-, alpinistisch
альт	viola, alto	Alt, Altstimme, Bratsche, Altgeige
альтерация	changes in the pitch of notes	Alteration
альтернатива	alternative	Alternative
альтернативный	alternative	alternativ, Szene-
альтернация	alternation	Alternation, Alternanz
альтист	viola player	Bratschenspieler, Altgeigenspieler
альтистка	viola player	Bratschenspielerin, Altgeigenspielerin
альтруист	altruist	der Altruist, der Uneigennütziger
альтруистический	altruistic, unselfish	altruistisch, selbstlos
альфа	alpha	Alfa
альфа-частица	alpha particles	Alphateilchen
альфонс		Alfons (männl. Vorname)
алюминат		Aluminat, Aluminiumsilikat
алюминиевый	Adjective of алюминий	Aluminium-
алюминий	aluminium, aluminum	Aluminium
алюминит		Aluminit
аляповатый	clumsy, tasteless, crudely constructed	grob, plump, geschmacklos
аляскинец		Einwohner von Alaska
аляскинский		Alaska-, aus Alaska
амазонка	Amazon, horsewoman, riding-habit	der Amazonas
амальгамировать	amalgamate	amalgamieren
амбал		Bulle, Kraftprotz, Muskelprotz
амбар	barn, granary, warehouse, storehouse	Scheune, Lager, Schuppen
амбарный	Adjective of амбар	Schuppen-, Scheunen-
амбициозный	ambitious	ehrgeizig, ambitioniert
амбиция	ambition	Ambition
амбра	ambergris, fragrance, perfume	Ambra
амбразура	embrasure, gun-port	Türöffnung, Fensternische
амброзия	ambrosia	Ambrosia-Pilz, Ambrosiapilz
амбулатория	dispensary	Ambulatorium
амбулаторный	Adjective of амбулатория	ambulant
амвон	ambo	Podest
амер		Amerikaner, amerikanischer Börsenhändlier
американец	American, Yankee, Yank	Amerikaner
американизировать	americanize	amerikanisieren
американизм	Americanism	Amerikanismus
американка	American woman	Amerikanerin
американский	American	amerikanisch
америкос		Ami, Yankee, Gringo, US-Amerikaner
аметист	amethyst	Amethyst
аметистовый	amethyst	Amethyst-
амин		Amin
аминокислота	amino acid	Aminosäure, Serotonin
аминокислотный		Aminosäuren-
аммиак	ammonia, ammonium hydrate	Ammoniak
аммиачный	ammoniac	Ammoniak-
аммонал	ammonal	Ammonal
аммоний	ammonium	Ammonium
аммонит		Ammonit
амнистировать	amnesty	amnestieren
амнистия	amnesty, free pardon	Amnestie, Straferlass, Strafmilderung
аморально		unmoralisch
аморальность	amorality, immorality	Amoralität
аморальный	amoral, immoral	unmoralisch, amoralisch, unsittlich
амортизатор	shock-absorber	Stoßfänger, Dämpfer
амортизационный	amortization, shock-absorber	Amortisierungs-, Abschreibungs-, Schuldentilgungs-
амортизация	amortization, wear and tear, depreciation, shock-absorption	Amortisierung, Abschreibung
амортизировать	amortize	amortisieren, abschwächen, abdämpfen
амортизироваться		sich amortisieren
аморфность		Amorphität
аморфный	amorphous	amorph
ампер	ampere	Ampere
ампир	Empire style	Empire
ампирный	Empire-style	Empire-
амплитуда	amplitude	Amplitude
ампула	ampoule	Ampulle
ампутация	amputation	Amputation, Gliedabnahme
ампутировать	amputate	amputieren, abnehmen
амстердамец		Amsterdamer, Einwohner von Amsterdam
амстердамский		Amsterdamer, Amsterdam-, aus Amsterdam, von Amsterdam, au…
амулет	amulet, charm	Amulett
амуниция	accoutrements	Munition
амур	The Amur River / Cupid, the god of desire	Amur / der Gott Armor
амурный	love	verliebt, Liebes-, Herzens-
амурский		Amur-, auf den Amur bezogen
амфибия	amphibian	Amphibienfahrzeug
амфитеатр	amphitheatre, circle, parterre	Amphitheater
амфора	amphora	Amphore
амёба	amoeba	Amöbe
анабиоз	anabiosis	Anabiose
анаболизм	anabolism	Anabolismus, Stoffwechsel, Anabolie, Aufbau körpereigener…
анаглифия		Anaglyptik
анаграмма	anagram	Anagramm
анаконда	anaconda	Anakonda
анализ	analysis	Analyse, Probe
анализатор	analyser	Analysator, Analysegerät
анализировать	analyse	analysieren
анализироваться		analysiert werden
аналитика	analytic geometry	Analytik
аналитический	analytic	analytisch
аналог	analogue	Entsprechung, Analogon
аналогический	analogic	analog
аналогично		analog, gleichartig, ähnlich
аналогичность		Analogie, Gleichartigkeit, Ähnlichkeit
